"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18602817,"2018-06-07 08:33:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","5TH ST E AND LANCASTER BLVD, LANCASTER, CA","5TH ST E AND LANCASTER BLVD","LANCASTER",,"918-11257-1132","1132","11257","CA0190024","LANCASTER","N"
18603160,"2018-06-07 08:58:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","91 FWY AND PARK PLAZA DR, CERRITOS, CA","91 FWY AND PARK PLAZA DR","CERRITOS",,"918-02533-2317","2317","02533","CA01900R7","CERRITOS","N"
18602863,"2018-06-07 09:23:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","TOPANGA CANYON AND ANDORA AVE, CHATSWORTH, CA","TOPANGA CANYON AND ANDORA AVE","CHATSWORTH",,"918-03393-2258","2258","03393","CA0190022","MALIBU/LOST HILLS","N"
18602870,"2018-06-07 09:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1100 ALMA AVE, EAST LOS ANGELES, CA","1100 ALMA AVE","EAST LOS ANGELES",,"918-08552-0278","0278","08552","CA0190002","EAST LOS ANGELES","N"
18603109,"2018-06-07 09:38:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","HACIENDA BLVD AND N VALLEY BLVD, INDUSTRY, CA","HACIENDA BLVD AND N VALLEY BLVD","INDUSTRY",,"918-07521-1414","1414","07521","CA0190014","INDUSTRY","N"
18603311,"2018-06-07 09:45:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","DEL AMO BLVD AND E WOODRUFF AVE, LAKEWOOD, CA","DEL AMO BLVD AND E WOODRUFF AVE","LAKEWOOD",,"918-12742-1324","1324","12742","CA0190013","LAKEWOOD","N"
18602881,"2018-06-07 09:57:45","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"918-06958-0560","0560","06958","CA0190005","TEMPLE","N"
18602979,"2018-06-07 10:05:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","JELLICK AVE AND SIERRA LEONE AVE, ROWLAND HEIGHTS, CA 91748","JELLICK AVE AND SIERRA LEONE AVE","ROWLAND HEIGHTS","91748","918-03617-2932","2932","03617","CA0190020","WALNUT","N"
18603104,"2018-06-07 10:09:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","BULLIS RD AND CYPRESS ST, COMPTON, CA","BULLIS RD AND CYPRESS ST","COMPTON",,"918-07944-2846","2846","07944","CA0190042","COMPTON","N"
18603122,"2018-06-07 10:15:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","29200 CANWOOD ST, AGOURA HILLS, CA","29200 CANWOOD ST","AGOURA HILLS",,"918-03398-2222","2222","03398","CA0190022","MALIBU/LOST HILLS","N"
18603025,"2018-06-07 10:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","COLIMA RD AND STONER CREEK RD, ROWLAND HEIGHTS, CA 91748","COLIMA RD AND STONER CREEK RD","ROWLAND HEIGHTS","91748","918-03618-2930","2930","03618","CA0190020","WALNUT","N"
18603123,"2018-06-07 10:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","91 FWY AND BELLFLOWER BLVD, BELLFLOWER, CA 90706","91 FWY AND BELLFLOWER BLVD","BELLFLOWER","90706","918-12727-1334","1334","12727","CA0190013","LAKEWOOD","N"
18603065,"2018-06-07 11:07:36","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","PARKVIEW CT AND LA PUENTE RD, WALNUT, CA 91789","PARKVIEW CT AND LA PUENTE RD","WALNUT","91789","918-03620-2916","2916","03620","CA0190020","WALNUT","N"
18603101,"2018-06-07 11:23:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2700 FOOTHILL BLVD, LA CRESCENTA, CA 91214","2700 FOOTHILL BLVD","LA CRESCENTA","91214","918-01121-1286","1286","01121","CA0190012","CRESCENTA VALLEY","N"
18603369,"2018-06-07 11:40:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","1900 E PALMDALE BLVD, PALMDALE, CA","1900 E PALMDALE BLVD","PALMDALE",,"918-08339-2610","2610","08339","CA01900W9","PALMDALE","N"
18603179,"2018-06-07 12:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W AND AVENUE J-8, LANCASTER, CA","10TH ST W AND AVENUE J-8","LANCASTER",,"918-11274-1123","1123","11274","CA0190024","LANCASTER","N"
18603182,"2018-06-07 12:32:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","13400 ARTESIA BLVD, CERRITOS, CA 90703","13400 ARTESIA BLVD","CERRITOS","90703","918-02534-2318","2318","02534","CA01900R7","CERRITOS","N"
18603145,"2018-06-07 12:32:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","9600 RUSH ST, SOUTH EL MONTE, CA 91733","9600 RUSH ST","SOUTH EL MONTE","91733","918-06964-0531","0531","06964","CA0190005","TEMPLE","N"
18604979,"2018-06-07 12:49:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","91 FWY AND LAKEWOOD BLVD, BELLFLOWER, CA 90706","91 FWY AND LAKEWOOD BLVD","BELLFLOWER","90706","918-12873-1335","1335","12873","CA0190013","LAKEWOOD","N"
18603192,"2018-06-07 12:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1ST ST AND MARIANNA AVE, LOS ANGELES, CA","1ST ST AND MARIANNA AVE","LOS ANGELES",,"918-08560-0280","0280","08560","CA0190002","EAST LOS ANGELES","N"
18606942,"2018-06-07 13:00:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","3631 SUMMERSHORE LN AND E LINDERO CANYON RD, WESTLAKE VILLAGE, CA","3631 SUMMERSHORE LN AND E LINDERO CANYON RD","WESTLAKE VILLAGE",,"918-03472-2260","2260","03472","CA0190022","MALIBU/LOST HILLS","N"
18603211,"2018-06-07 13:13:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALONDRA BLVD AND FRAILEY AVE, EAST RANCHO DOMINGUEZ, CA 90221","ALONDRA BLVD AND FRAILEY AVE","EAST RANCHO DOMINGUEZ","90221","918-07952-2847","2847","07952","CA0190042","COMPTON","N"
18604937,"2018-06-07 13:36:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","KWIS AND LUJON, HACIENDA HEIGHTS, CA","KWIS AND LUJON","HACIENDA HEIGHTS",,"918-80039-1476","1476","80039","CA0190014","INDUSTRY","N"
18603244,"2018-06-07 13:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","14500 ERMITA AVE, LA MIRADA, CA 90638","14500 ERMITA AVE","LA MIRADA","90638","918-08713-0468","0468","08713","CA0190004","NORWALK","N"
18603259,"2018-06-07 13:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DIAMOND BAR BLVD AND SUNSET CROSSING RD, DIAMOND BAR, CA 91765","DIAMOND BAR BLVD AND SUNSET CROSSING RD","DIAMOND BAR","91765","918-03623-2920","2920","03623","CA0190020","WALNUT","N"
18603273,"2018-06-07 14:21:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","223RD ST AND ANCHOR AVE, CARSON, CA","223RD ST AND ANCHOR AVE","CARSON",,"918-05938-1618","1618","05938","CA0190016","CARSON","N"
18603318,"2018-06-07 14:52:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FOOTHILL BLVD AND BRIGGS AVE, LA CRESCENTA, CA","FOOTHILL BLVD AND BRIGGS AVE","LA CRESCENTA",,"918-01122-1286","1286","01122","CA0190012","CRESCENTA VALLEY","N"
18603288,"2018-06-07 15:05:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","600 W AVENUE J-4, LANCASTER, CA","600 W AVENUE J-4","LANCASTER",,"918-11282-1123","1123","11282","CA0190024","LANCASTER","N"
18603536,"2018-06-07 15:10:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","IMPERIAL HWY AND HOXIE AVE, NORWALK, CA","IMPERIAL HWY AND HOXIE AVE","NORWALK",,"918-08725-0451","0451","08725","CA0190004","NORWALK","N"
18603375,"2018-06-07 15:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PECK RD AND LONGDEN AVE, MONROVIA, CA 91016","PECK RD AND LONGDEN AVE","MONROVIA","91016","918-06974-0582","0582","06974","CA0190005","TEMPLE","N"
18602718,"2018-06-07 15:28:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CESAR CHAVEZ AVE AND FRESNO ST, LOS ANGELES, CA","CESAR CHAVEZ AVE AND FRESNO ST","LOS ANGELES",,"918-08542-0276","0276","08542","CA0190002","EAST LOS ANGELES","N"
18603356,"2018-06-07 15:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MONTROSE AVE AND LIBERTY AVE, LA CRESCENTA, CA","MONTROSE AVE AND LIBERTY AVE","LA CRESCENTA",,"918-01123-1280","1280","01123","CA0190012","CRESCENTA VALLEY","N"
18603437,"2018-06-07 16:00:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ALONDRA BLVD AND 710 FWY, PARAMOUNT, CA 90723","ALONDRA BLVD AND 710 FWY","PARAMOUNT","90723","918-12750-1366","1366","12750","CA0190013","LAKEWOOD","N"
18603406,"2018-06-07 16:19:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MADISON AVE AND SANTA FE AVE, CARSON, CA","MADISON AVE AND SANTA FE AVE","CARSON",,"918-05945-1622","1622","05945","CA0190016","CARSON","N"
18603448,"2018-06-07 17:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1400 SWEETZER AVE, WEST HOLLYWOOD, CA 90069","1400 SWEETZER AVE","WEST HOLLYWOOD","90069","918-03698-0975","0975","03698","CA0190009","WEST HOLLYWOOD","N"
18603486,"2018-06-07 17:39:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SIERRA HWY AND AVENUE L-8, LANCASTER, CA","SIERRA HWY AND AVENUE L-8","LANCASTER",,"918-11304-1134","1134","11304","CA0190024","LANCASTER","N"
18603507,"2018-06-07 18:01:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","20TH ST E AND LANCASTER BLVD, LANCASTER, CA","20TH ST E AND LANCASTER BLVD","LANCASTER",,"918-11307-1135","1135","11307","CA0190024","LANCASTER","N"
18603502,"2018-06-07 18:05:19","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","15100 N AVALON BLVD, COMPTON, CA","15100 N AVALON BLVD","COMPTON",,"918-07965-2871","2871","07965","CA0190042","COMPTON","N"
18603509,"2018-06-07 18:06:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","6000 NORTHSIDE DR, LOS ANGELES, CA","6000 NORTHSIDE DR","LOS ANGELES",,"918-08579-0287","0287","08579","CA0190002","EAST LOS ANGELES","N"
18603521,"2018-06-07 18:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","4600 FLORENCE AVE, CUDAHY, CA 90201","4600 FLORENCE AVE","CUDAHY","90201","918-08581-0262","0262","08581","CA0190002","EAST LOS ANGELES","N"
18603553,"2018-06-07 18:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FAIR OAKS AVE AND WOODBURY RD, ALTADENA, CA","FAIR OAKS AVE AND WOODBURY RD","ALTADENA",,"918-01633-0774","0774","01633","CA0190007","ALTADENA","N"
18603568,"2018-06-07 19:02:45","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","BREA CANYON RD AND DIAMOND BAR BLVD, DIAMOND BAR, CA 91765","BREA CANYON RD AND DIAMOND BAR BLVD","DIAMOND BAR","91765","918-03625-2925","2925","03625","CA0190020","WALNUT","N"
18603578,"2018-06-07 19:08:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","14300 VALLEY BLVD, CITY OF INDUSTRY, CA","14300 VALLEY BLVD","CITY OF INDUSTRY",,"918-07540-1414","1414","07540","CA0190014","INDUSTRY","N"
18603680,"2018-06-07 19:39:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","SOMERSET RANCH RD N AND GARFIELD AVE, PARAMOUNT, CA 90723","SOMERSET RANCH RD N AND GARFIELD AVE","PARAMOUNT","90723","918-12770-1361","1361","12770","CA0190013","LAKEWOOD","N"
18603602,"2018-06-07 19:49:09","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","REDONDO BCH AND FREEMAN AVE, LAWNDALE, CA 90260","REDONDO BCH AND FREEMAN AVE","LAWNDALE","90260","918-04443-0334","0334","04443","CA0190003","SOUTH LOS ANGELES","N"
18603644,"2018-06-07 20:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2000 DURFEE AVE, SOUTH EL MONTE, CA 91733","2000 DURFEE AVE","SOUTH EL MONTE","91733","918-06987-0562","0562","06987","CA0190005","TEMPLE","N"
18603656,"2018-06-07 20:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LONG BEACH BLVD AND COMPTON BLVD, COMPTON, CA","LONG BEACH BLVD AND COMPTON BLVD","COMPTON",,"918-07975-2826","2826","07975","CA0190042","COMPTON","N"
18603689,"2018-06-07 20:58:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","12300 ARTESIA BLVD, ARTESIA, CA 90701","12300 ARTESIA BLVD","ARTESIA","90701","918-12771-1349","1349","12771","CA0190013","LAKEWOOD","N"
18603675,"2018-06-07 21:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","12600 LOPEZ CANYON RD, SYLMAR, CA","12600 LOPEZ CANYON RD","SYLMAR",,"918-01125-1255","1255","01125","CA0190012","CRESCENTA VALLEY","N"
18604708,"2018-06-07 22:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","WHITTIER BLVD AND PARAMOUNT BLVD, PICO RIVERA, CA 90660","WHITTIER BLVD AND PARAMOUNT BLVD","PICO RIVERA","90660","918-04069-1510","1510","04069","CA0190015","PICO RIVERA","N"
18603735,"2018-06-07 23:05:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","200 E AVENUE J, LANCASTER, CA","200 E AVENUE J","LANCASTER",,"918-11335-1132","1132","11335","CA0190024","LANCASTER","N"
18603747,"2018-06-07 23:25:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","STATE ST AND JOSEPHINE ST, LYNWOOD, CA","STATE ST AND JOSEPHINE ST","LYNWOOD",,"918-08396-2116","2116","08396","CA01900V3","CENTURY","N"
18603990,"2018-06-08 00:00:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","MCNERNEY AVE AND ABBOTT RD, LYNWOOD, CA","MCNERNEY AVE AND ABBOTT RD","LYNWOOD",,"918-08412-2112","2112","08412","CA01900V3","CENTURY","N"
18603790,"2018-06-08 00:10:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","56TH ST AND LOMA VISTA AVE, MAYWOOD, CA","56TH ST AND LOMA VISTA AVE","MAYWOOD",,"918-08610-0250","0250","08610","CA0190002","EAST LOS ANGELES","N"
18603785,"2018-06-08 00:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ROXBURGH AND CYPRESS, COVINA, CA","ROXBURGH AND CYPRESS","COVINA",,"918-03019-0866","0866","03019","CA0190008","SAN DIMAS","N"
18603793,"2018-06-08 01:06:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CENTRAL AVE AND WALNUT ST, CARSON, CA","CENTRAL AVE AND WALNUT ST","CARSON",,"918-05961-1611","1611","05961","CA0190016","CARSON","N"
18603797,"2018-06-08 01:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","5000 WHITTIER BLVD, LOS ANGELES, CA 90022","5000 WHITTIER BLVD","LOS ANGELES","90022","918-08611-0294","0294","08611","CA0190002","EAST LOS ANGELES","N"
18603846,"2018-06-08 02:04:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","LANCASTER BLVD AND DIVISION ST, LANCASTER, CA","LANCASTER BLVD AND DIVISION ST","LANCASTER",,"918-11344-1132","1132","11344","CA0190024","LANCASTER","N"
18603809,"2018-06-08 03:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CHIQUITO CYN AND LINCOLN AVE, VAL VERDE, CA","CHIQUITO CYN AND LINCOLN AVE","VAL VERDE",,"918-07955-0662","0662","07955","CA0190006","SANTA CLARITA VALLEY","N"
18603862,"2018-06-08 03:42:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LA CIENEGA BLVD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA","LA CIENEGA BLVD AND SANTA MONICA BLVD","WEST HOLLYWOOD",,"918-03712-0977","0977","03712","CA0190009","WEST HOLLYWOOD","N"
18603966,"2018-06-08 07:15:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","VALLEY BLVD AND CENTRAL AVE, LA PUENTE, CA","VALLEY BLVD AND CENTRAL AVE","LA PUENTE",,"918-07564-1434","1434","07564","CA0190014","INDUSTRY","N"
18603960,"2018-06-08 07:30:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","CARSON ST AND GRACE AVE, CARSON, CA","CARSON ST AND GRACE AVE","CARSON",,"918-05966-1618","1618","05966","CA0190016","CARSON","N"
18603984,"2018-06-08 08:44:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","CHESTER AVE AND S DEL MART CT, COMPTON, CA","CHESTER AVE AND S DEL MART CT","COMPTON",,"918-07997-2824","2824","07997","CA0190042","COMPTON","N"
18603968,"2018-06-08 08:48:34","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor",,,,,"918-08749-0494","0494","08749","CA0190004","NORWALK","N"
18604190,"2018-06-08 10:54:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1100 UNIVERSAL STUDIOS BLVD, UNIVERSAL CITY, CA 91608","1100 UNIVERSAL STUDIOS BLVD","UNIVERSAL CITY","91608","918-03715-0980","0980","03715","CA0190009","WEST HOLLYWOOD","N"
18604221,"2018-06-08 11:10:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","15600 LA MIRADA BLVD, LA MIRADA, CA 90638","15600 LA MIRADA BLVD","LA MIRADA","90638","918-08757-0468","0468","08757","CA0190004","NORWALK","N"
18604222,"2018-06-08 11:35:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ROSECRANS AVE AND WILMINGTON AVE, COMPTON, CA","ROSECRANS AVE AND WILMINGTON AVE","COMPTON",,"918-08002-2813","2813","08002","CA0190042","COMPTON","N"
18604244,"2018-06-08 11:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SHOEMAKER AVE AND MYER RD, WHITTIER, CA 90603","SHOEMAKER AVE AND MYER RD","WHITTIER","90603","918-08758-0494","0494","08758","CA0190004","NORWALK","N"
18604463,"2018-06-08 11:55:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","30800 PACIFIC COAST HWY, MALIBU, CA","30800 PACIFIC COAST HWY","MALIBU",,"918-03427-1011","1011","03427","CA0190022","MALIBU/LOST HILLS","N"
18604630,"2018-06-08 12:15:00","VEHICLE / BOATING LAWS","252","VEHICLE AND BOATING LAWS: Felony","21000 COMMUNITY ST, CANOGA PARK, CA 91304","21000 COMMUNITY ST","CANOGA PARK","91304","918-00546-3801","3801","00546","CA01900V1","TRAP","N"
18604287,"2018-06-08 12:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","4200 PENNSYLVANIA AVE, LA CRESCENTA, CA","4200 PENNSYLVANIA AVE","LA CRESCENTA",,"918-01127-1280","1280","01127","CA0190012","CRESCENTA VALLEY","N"
18604320,"2018-06-08 12:50:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ROSE HILLS RD AND CAPITOL AVE, INDUSTRY, CA 91745","ROSE HILLS RD AND CAPITOL AVE","INDUSTRY","91745","918-07578-1410","1410","07578","CA0190014","INDUSTRY","N"
18604361,"2018-06-08 13:00:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","LONG BEACH BLVD AND MARTIN LUTHER KING JR BLVD, LYNWOOD, CA 90262","LONG BEACH BLVD AND MARTIN LUTHER KING JR BLVD","LYNWOOD","90262","918-08427-2111","2111","08427","CA01900V3","CENTURY","N"
18604319,"2018-06-08 13:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","7400 RICHFIELD ST, PARAMOUNT, CA 90723","7400 RICHFIELD ST","PARAMOUNT","90723","918-12813-1364","1364","12813","CA0190013","LAKEWOOD","N"
18606569,"2018-06-08 13:15:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","20300 BLOOMFIELD AVE, CERRITOS, CA","20300 BLOOMFIELD AVE","CERRITOS",,"918-02587-2314","2314","02587","CA01900R7","CERRITOS","N"
18604343,"2018-06-08 13:32:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1700 MOUNTAIN AVE, DUARTE, CA 91010","1700 MOUNTAIN AVE","DUARTE","91010","918-07015-0541","0541","07015","CA0190005","TEMPLE","N"
18604334,"2018-06-08 13:41:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MUSCATEL AVE AND HERMOSA AVE, TEMPLE CITY, CA 91780","MUSCATEL AVE AND HERMOSA AVE","TEMPLE CITY","91780","918-07014-0523","0523","07014","CA0190005","TEMPLE","N"
18604410,"2018-06-08 14:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CASTAIC RD AND LAKE HUGHES RD, CASTAIC, CA 91384","CASTAIC RD AND LAKE HUGHES RD","CASTAIC","91384","918-07972-0669","0669","07972","CA0190006","SANTA CLARITA VALLEY","N"
18604353,"2018-06-08 14:05:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","600 SAN VICENTE BLVD, WEST HOLLYWOOD, CA","600 SAN VICENTE BLVD","WEST HOLLYWOOD",,"918-03720-0972","0972","03720","CA0190009","WEST HOLLYWOOD","N"
18604365,"2018-06-08 14:26:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","S MAIE AVE AND 87TH PL, LOS ANGELES, CA","S MAIE AVE AND 87TH PL","LOS ANGELES",,"918-00708-6016","6016","00708","CA0190031","TRANSIT SERV BUR","N"
18604454,"2018-06-08 15:30:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","CALDWELL ST AND W TEMPLE AVE, COMPTON, CA","CALDWELL ST AND W TEMPLE AVE","COMPTON",,"918-08013-2844","2844","08013","CA0190042","COMPTON","N"
18604450,"2018-06-08 15:33:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","1200 W AVENUE L, LANCASTER, CA","1200 W AVENUE L","LANCASTER",,"918-11386-1126","1126","11386","CA0190024","LANCASTER","N"
18604569,"2018-06-08 15:40:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","12800 TOWNE CENTER DR, CERRITOS, CA","12800 TOWNE CENTER DR","CERRITOS",,"918-02562-2317","2317","02562","CA01900R7","CERRITOS","N"
18604458,"2018-06-08 16:00:00","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","FIRESTONE BLVD AND VALLEY VIEW AVE, LA MIRADA, CA","FIRESTONE BLVD AND VALLEY VIEW AVE","LA MIRADA",,"918-08769-0466","0466","08769","CA0190004","NORWALK","N"
18604444,"2018-06-08 16:12:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","4900 58TH ST, MAYWOOD, CA","4900 58TH ST","MAYWOOD",,"918-08650-0251","0251","08650","CA0190002","EAST LOS ANGELES","N"
18604763,"2018-06-08 16:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AVENUE H AND DIVISION ST, LANCASTER, CA","AVENUE H AND DIVISION ST","LANCASTER",,"918-11417-1189","1189","11417","CA0190024","LANCASTER","N"
18604498,"2018-06-08 16:56:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","183RD ST AND GRAYLAND AVE, ARTESIA, CA","183RD ST AND GRAYLAND AVE","ARTESIA",,"918-12827-1349","1349","12827","CA0190013","LAKEWOOD","N"
18604560,"2018-06-08 16:59:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","500 LOS CERRITOS CTR, CERRITOS, CA","500 LOS CERRITOS CTR","CERRITOS",,"918-02561-2311","2311","02561","CA01900R7","CERRITOS","N"
18604522,"2018-06-08 17:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","N ANGELES CREST HWY AND OLIVE LN, LA CANADA, CA","N ANGELES CREST HWY AND OLIVE LN","LA CANADA",,"918-01130-1262","1262","01130","CA0190012","CRESCENTA VALLEY","N"
