,RegionName,State,CountyName,2018-05,zip_code,latitude,longitude
368,Pasadena,CA,Los Angeles,921500,91343,33.786594,-118.29866200000001
369,Pasadena,CA,Los Angeles,921500,91344,33.786594,-118.29866200000001
370,Pasadena,CA,Los Angeles,921500,91345,33.786594,-118.29866200000001
371,Pasadena,CA,Los Angeles,921500,91346,33.786594,-118.29866200000001
372,Pasadena,CA,Los Angeles,921500,91350,33.786594,-118.29866200000001
373,Pasadena,CA,Los Angeles,921500,91351,33.786594,-118.29866200000001
374,Pasadena,CA,Los Angeles,921500,91352,33.786594,-118.29866200000001
375,Pasadena,CA,Los Angeles,921500,91353,33.786594,-118.29866200000001
376,Pasadena,CA,Los Angeles,921500,91354,33.786594,-118.29866200000001
377,Pasadena,CA,Los Angeles,921500,91355,33.786594,-118.29866200000001
378,Pasadena,CA,Los Angeles,921500,91356,33.786594,-118.29866200000001
379,Pasadena,CA,Los Angeles,921500,91357,33.786594,-118.29866200000001
380,Pasadena,CA,Los Angeles,921500,91363,33.786594,-118.29866200000001
381,Pasadena,CA,Los Angeles,921500,91364,33.786594,-118.29866200000001
382,Pasadena,CA,Los Angeles,921500,91365,33.786594,-118.29866200000001
383,Pasadena,CA,Los Angeles,921500,91367,33.786594,-118.29866200000001
384,Pasadena,CA,Los Angeles,921500,91371,33.786594,-118.29866200000001
385,Pasadena,CA,Los Angeles,921500,91372,33.786594,-118.29866200000001
386,Pasadena,CA,Los Angeles,921500,91376,33.786594,-118.29866200000001
387,Pasadena,CA,Los Angeles,921500,91380,33.786594,-118.29866200000001
388,Pasadena,CA,Los Angeles,921500,91381,33.786594,-118.29866200000001
389,Pasadena,CA,Los Angeles,921500,91382,33.786594,-118.29866200000001
390,Pasadena,CA,Los Angeles,921500,91383,33.786594,-118.29866200000001
391,Pasadena,CA,Los Angeles,921500,91384,33.786594,-118.29866200000001
392,Pasadena,CA,Los Angeles,921500,91385,33.786594,-118.29866200000001
393,Pasadena,CA,Los Angeles,921500,91386,33.786594,-118.29866200000001
394,Pasadena,CA,Los Angeles,921500,91388,33.786594,-118.29866200000001
395,Pasadena,CA,Los Angeles,921500,91392,33.786594,-118.29866200000001
396,Pasadena,CA,Los Angeles,921500,91393,33.786594,-118.29866200000001
397,Pasadena,CA,Los Angeles,921500,91394,33.786594,-118.29866200000001
398,Pasadena,CA,Los Angeles,921500,91395,33.786594,-118.29866200000001
399,Pasadena,CA,Los Angeles,921500,91396,33.786594,-118.29866200000001
400,Pasadena,CA,Los Angeles,921500,91399,33.786594,-118.29866200000001
401,Pasadena,CA,Los Angeles,921500,91401,33.786594,-118.29866200000001
402,Pasadena,CA,Los Angeles,921500,91402,33.786594,-118.29866200000001
403,Pasadena,CA,Los Angeles,921500,91403,33.786594,-118.29866200000001
404,Pasadena,CA,Los Angeles,921500,91404,33.786594,-118.29866200000001
405,Pasadena,CA,Los Angeles,921500,91405,33.786594,-118.29866200000001
406,Pasadena,CA,Los Angeles,921500,91406,33.786594,-118.29866200000001
407,Pasadena,CA,Los Angeles,921500,91407,33.786594,-118.29866200000001
408,Pasadena,CA,Los Angeles,921500,91408,33.786594,-118.29866200000001
409,Pasadena,CA,Los Angeles,921500,91409,33.786594,-118.29866200000001
410,Pasadena,CA,Los Angeles,921500,91410,33.786594,-118.29866200000001
411,Pasadena,CA,Los Angeles,921500,91411,33.786594,-118.29866200000001
412,Pasadena,CA,Los Angeles,921500,91412,33.786594,-118.29866200000001
413,Pasadena,CA,Los Angeles,921500,91413,33.786594,-118.29866200000001
414,Pasadena,CA,Los Angeles,921500,91416,33.786594,-118.29866200000001
415,Pasadena,CA,Los Angeles,921500,91423,33.786594,-118.29866200000001
416,Pasadena,CA,Los Angeles,921500,91426,33.786594,-118.29866200000001
417,Pasadena,CA,Los Angeles,921500,91436,33.786594,-118.29866200000001
418,Pasadena,CA,Los Angeles,921500,91470,33.786594,-118.29866200000001
419,Pasadena,CA,Los Angeles,921500,91482,33.786594,-118.29866200000001
420,Pasadena,CA,Los Angeles,921500,91495,33.786594,-118.29866200000001
421,Pasadena,CA,Los Angeles,921500,91496,33.786594,-118.29866200000001
422,Pasadena,CA,Los Angeles,921500,91497,33.786594,-118.29866200000001
423,Pasadena,CA,Los Angeles,921500,91499,33.786594,-118.29866200000001
424,Pasadena,CA,Los Angeles,921500,91501,33.786594,-118.29866200000001
425,Pasadena,CA,Los Angeles,921500,91502,33.786594,-118.29866200000001
426,Pasadena,CA,Los Angeles,921500,91503,33.786594,-118.29866200000001
427,Pasadena,CA,Los Angeles,921500,91504,33.786594,-118.29866200000001
428,Pasadena,CA,Los Angeles,921500,91505,33.786594,-118.29866200000001
429,Pasadena,CA,Los Angeles,921500,91506,33.786594,-118.29866200000001
430,Pasadena,CA,Los Angeles,921500,91507,33.786594,-118.29866200000001
431,Pasadena,CA,Los Angeles,921500,91508,33.786594,-118.29866200000001
432,Pasadena,CA,Los Angeles,921500,91510,33.786594,-118.29866200000001
433,Pasadena,CA,Los Angeles,921500,91521,33.786594,-118.29866200000001
434,Pasadena,CA,Los Angeles,921500,91522,33.786594,-118.29866200000001
435,Pasadena,CA,Los Angeles,921500,91523,33.786594,-118.29866200000001
436,Pasadena,CA,Los Angeles,921500,91526,33.786594,-118.29866200000001
437,Pasadena,CA,Los Angeles,921500,91601,33.786594,-118.29866200000001
438,Pasadena,CA,Los Angeles,921500,91602,33.786594,-118.29866200000001
439,Pasadena,CA,Los Angeles,921500,91603,33.786594,-118.29866200000001
440,Pasadena,CA,Los Angeles,921500,91604,33.786594,-118.29866200000001
441,Pasadena,CA,Los Angeles,921500,91605,33.786594,-118.29866200000001
442,Pasadena,CA,Los Angeles,921500,91606,33.786594,-118.29866200000001
443,Pasadena,CA,Los Angeles,921500,91607,33.786594,-118.29866200000001
444,Pasadena,CA,Los Angeles,921500,91608,33.786594,-118.29866200000001
445,Pasadena,CA,Los Angeles,921500,91609,33.786594,-118.29866200000001
446,Pasadena,CA,Los Angeles,921500,91610,33.786594,-118.29866200000001
447,Pasadena,CA,Los Angeles,921500,91611,33.786594,-118.29866200000001
448,Pasadena,CA,Los Angeles,921500,91612,33.786594,-118.29866200000001
449,Pasadena,CA,Los Angeles,921500,91614,33.786594,-118.29866200000001
450,Pasadena,CA,Los Angeles,921500,91615,33.786594,-118.29866200000001
451,Pasadena,CA,Los Angeles,921500,91616,33.786594,-118.29866200000001
452,Pasadena,CA,Los Angeles,921500,91617,33.786594,-118.29866200000001
453,Pasadena,CA,Los Angeles,921500,91618,33.786594,-118.29866200000001
454,Pasadena,CA,Los Angeles,921500,91702,33.786594,-118.29866200000001
455,Pasadena,CA,Los Angeles,921500,91706,33.786594,-118.29866200000001
456,Pasadena,CA,Los Angeles,921500,91711,33.786594,-118.29866200000001
457,Pasadena,CA,Los Angeles,921500,91714,33.786594,-118.29866200000001
458,Pasadena,CA,Los Angeles,921500,91715,33.786594,-118.29866200000001
459,Pasadena,CA,Los Angeles,921500,91716,33.786594,-118.29866200000001
460,Pasadena,CA,Los Angeles,921500,91722,33.786594,-118.29866200000001
461,Pasadena,CA,Los Angeles,921500,91723,33.786594,-118.29866200000001
462,Pasadena,CA,Los Angeles,921500,91724,33.786594,-118.29866200000001
463,Pasadena,CA,Los Angeles,921500,91731,33.786594,-118.29866200000001
464,Pasadena,CA,Los Angeles,921500,91732,33.786594,-118.29866200000001
465,Pasadena,CA,Los Angeles,921500,91733,33.786594,-118.29866200000001
466,Pasadena,CA,Los Angeles,921500,91734,33.786594,-118.29866200000001
467,Pasadena,CA,Los Angeles,921500,91735,33.786594,-118.29866200000001
468,Pasadena,CA,Los Angeles,921500,91740,33.786594,-118.29866200000001
469,Pasadena,CA,Los Angeles,921500,91741,33.786594,-118.29866200000001
470,Pasadena,CA,Los Angeles,921500,91744,33.786594,-118.29866200000001
471,Pasadena,CA,Los Angeles,921500,91745,33.976114,-117.98163100000001
472,Pasadena,CA,Los Angeles,921500,91746,33.786594,-118.29866200000001
473,Pasadena,CA,Los Angeles,921500,91747,33.786594,-118.29866200000001
474,Pasadena,CA,Los Angeles,921500,91748,33.966218,-117.91736000000002
475,Pasadena,CA,Los Angeles,921500,91749,33.786594,-118.29866200000001
476,Pasadena,CA,Los Angeles,921500,91750,33.786594,-118.29866200000001
477,Pasadena,CA,Los Angeles,921500,91754,33.786594,-118.29866200000001
478,Pasadena,CA,Los Angeles,921500,91755,33.786594,-118.29866200000001
479,Pasadena,CA,Los Angeles,921500,91756,33.786594,-118.29866200000001
480,Pasadena,CA,Los Angeles,921500,91759,33.786594,-118.29866200000001
481,Pasadena,CA,Los Angeles,921500,91765,33.786594,-118.29866200000001
482,Pasadena,CA,Los Angeles,921500,91766,33.786594,-118.29866200000001
483,Pasadena,CA,Los Angeles,921500,91767,33.786594,-118.29866200000001
484,Pasadena,CA,Los Angeles,921500,91768,33.786594,-118.29866200000001
485,Pasadena,CA,Los Angeles,921500,91769,33.786594,-118.29866200000001
486,Pasadena,CA,Los Angeles,921500,91770,33.786594,-118.29866200000001
487,Pasadena,CA,Los Angeles,921500,91771,33.786594,-118.29866200000001
488,Pasadena,CA,Los Angeles,921500,91772,33.786594,-118.29866200000001
489,Pasadena,CA,Los Angeles,921500,91773,33.786594,-118.29866200000001
490,Pasadena,CA,Los Angeles,921500,91775,33.786594,-118.29866200000001
491,Pasadena,CA,Los Angeles,921500,91776,33.786594,-118.29866200000001
492,Pasadena,CA,Los Angeles,921500,91778,33.786594,-118.29866200000001
493,Pasadena,CA,Los Angeles,921500,91780,33.786594,-118.29866200000001
494,Pasadena,CA,Los Angeles,921500,91788,33.786594,-118.29866200000001
495,Pasadena,CA,Los Angeles,921500,91789,33.786594,-118.29866200000001
496,Pasadena,CA,Los Angeles,921500,91790,33.786594,-118.29866200000001
497,Pasadena,CA,Los Angeles,921500,91791,33.786594,-118.29866200000001
498,Pasadena,CA,Los Angeles,921500,91792,33.786594,-118.29866200000001
499,Pasadena,CA,Los Angeles,921500,91793,33.786594,-118.29866200000001
500,Pasadena,CA,Los Angeles,921500,91795,33.786594,-118.29866200000001
501,Pasadena,CA,Los Angeles,921500,91797,33.786594,-118.29866200000001
502,Pasadena,CA,Los Angeles,921500,91799,33.786594,-118.29866200000001
503,Pasadena,CA,Los Angeles,921500,91801,33.786594,-118.29866200000001
504,Pasadena,CA,Los Angeles,921500,91802,33.786594,-118.29866200000001
505,Pasadena,CA,Los Angeles,921500,91803,33.786594,-118.29866200000001
506,Pasadena,CA,Los Angeles,921500,91804,33.786594,-118.29866200000001
507,Pasadena,CA,Los Angeles,921500,91841,33.786594,-118.29866200000001
508,Pasadena,CA,Los Angeles,921500,91896,33.786594,-118.29866200000001
509,Pasadena,CA,Los Angeles,921500,91899,33.786594,-118.29866200000001
510,Pasadena,CA,Los Angeles,921500,93510,33.786594,-118.29866200000001
511,Pasadena,CA,Los Angeles,921500,93532,33.786594,-118.29866200000001
512,Pasadena,CA,Los Angeles,921500,93534,33.786594,-118.29866200000001
513,Pasadena,CA,Los Angeles,921500,93535,33.786594,-118.29866200000001
514,Pasadena,CA,Los Angeles,921500,93536,33.786594,-118.29866200000001
515,Pasadena,CA,Los Angeles,921500,93539,33.786594,-118.29866200000001
516,Pasadena,CA,Los Angeles,921500,93543,33.786594,-118.29866200000001
517,Pasadena,CA,Los Angeles,921500,93544,33.786594,-118.29866200000001
518,Pasadena,CA,Los Angeles,921500,93550,33.786594,-118.29866200000001
519,Pasadena,CA,Los Angeles,921500,93551,33.786594,-118.29866200000001
520,Pasadena,CA,Los Angeles,921500,93552,33.786594,-118.29866200000001
521,Pasadena,CA,Los Angeles,921500,93553,33.786594,-118.29866200000001
522,Pasadena,CA,Los Angeles,921500,93563,33.786594,-118.29866200000001
523,Pasadena,CA,Los Angeles,921500,93584,33.786594,-118.29866200000001
524,Pasadena,CA,Los Angeles,921500,93586,33.786594,-118.29866200000001
525,Pasadena,CA,Los Angeles,921500,93590,33.786594,-118.29866200000001
526,Pasadena,CA,Los Angeles,921500,93591,33.786594,-118.29866200000001
527,Pasadena,CA,Los Angeles,921500,93599,33.786594,-118.29866200000001
528,Torrance,CA,Los Angeles,866700,90001,33.973951,-118.248405
529,Torrance,CA,Los Angeles,866700,90002,33.950514,-118.245855
530,Torrance,CA,Los Angeles,866700,90003,33.949164,-118.273156
531,Torrance,CA,Los Angeles,866700,90004,33.786594,-118.29866200000001
532,Torrance,CA,Los Angeles,866700,90005,33.786594,-118.29866200000001
533,Torrance,CA,Los Angeles,866700,90006,33.786594,-118.29866200000001
534,Torrance,CA,Los Angeles,866700,90007,33.786594,-118.29866200000001
535,Torrance,CA,Los Angeles,866700,90008,33.786594,-118.29866200000001
536,Torrance,CA,Los Angeles,866700,90009,33.786594,-118.29866200000001
537,Torrance,CA,Los Angeles,866700,90010,33.786594,-118.29866200000001
538,Torrance,CA,Los Angeles,866700,90011,33.989264,-118.250056
539,Torrance,CA,Los Angeles,866700,90012,33.786594,-118.29866200000001
540,Torrance,CA,Los Angeles,866700,90013,33.786594,-118.29866200000001
541,Torrance,CA,Los Angeles,866700,90014,33.786594,-118.29866200000001
542,Torrance,CA,Los Angeles,866700,90015,33.786594,-118.29866200000001
543,Torrance,CA,Los Angeles,866700,90016,33.786594,-118.29866200000001
544,Torrance,CA,Los Angeles,866700,90017,33.786594,-118.29866200000001
545,Torrance,CA,Los Angeles,866700,90018,33.786594,-118.29866200000001
546,Torrance,CA,Los Angeles,866700,90019,33.786594,-118.29866200000001
547,Torrance,CA,Los Angeles,866700,90020,33.786594,-118.29866200000001
548,Torrance,CA,Los Angeles,866700,90021,33.786594,-118.29866200000001
549,Torrance,CA,Los Angeles,866700,90022,33.896564,-118.176502
550,Torrance,CA,Los Angeles,866700,90023,34.008262,-118.196055
551,Torrance,CA,Los Angeles,866700,90024,33.786594,-118.29866200000001
552,Torrance,CA,Los Angeles,866700,90025,33.786594,-118.29866200000001
553,Torrance,CA,Los Angeles,866700,90026,33.786594,-118.29866200000001
554,Torrance,CA,Los Angeles,866700,90027,33.786594,-118.29866200000001
555,Torrance,CA,Los Angeles,866700,90028,34.014613,-118.225606
556,Torrance,CA,Los Angeles,866700,90029,33.786594,-118.29866200000001
557,Torrance,CA,Los Angeles,866700,90030,33.786594,-118.29866200000001
558,Torrance,CA,Los Angeles,866700,90031,33.786594,-118.29866200000001
559,Torrance,CA,Los Angeles,866700,90032,33.786594,-118.29866200000001
560,Torrance,CA,Los Angeles,866700,90033,33.786594,-118.29866200000001
561,Torrance,CA,Los Angeles,866700,90034,33.786594,-118.29866200000001
562,Torrance,CA,Los Angeles,866700,90035,33.786594,-118.29866200000001
563,Torrance,CA,Los Angeles,866700,90036,33.786594,-118.29866200000001
564,Torrance,CA,Los Angeles,866700,90037,33.786594,-118.29866200000001
565,Torrance,CA,Los Angeles,866700,90038,33.786594,-118.29866200000001
566,Torrance,CA,Los Angeles,866700,90039,33.786594,-118.29866200000001
567,Torrance,CA,Los Angeles,866700,90040,33.990863,-118.153153
568,Torrance,CA,Los Angeles,866700,90041,33.786594,-118.29866200000001
569,Torrance,CA,Los Angeles,866700,90042,33.786594,-118.29866200000001
570,Torrance,CA,Los Angeles,866700,90043,33.786594,-118.29866200000001
571,Torrance,CA,Los Angeles,866700,90044,33.938108,-118.285706
572,Torrance,CA,Los Angeles,866700,90045,33.786594,-118.29866200000001
573,Torrance,CA,Los Angeles,866700,90046,33.786594,-118.29866200000001
574,Torrance,CA,Los Angeles,866700,90047,33.786594,-118.29866200000001
575,Torrance,CA,Los Angeles,866700,90048,33.786594,-118.29866200000001
576,Torrance,CA,Los Angeles,866700,90049,33.786594,-118.29866200000001
577,Torrance,CA,Los Angeles,866700,90050,33.786594,-118.29866200000001
578,Torrance,CA,Los Angeles,866700,90051,33.786594,-118.29866200000001
579,Torrance,CA,Los Angeles,866700,90052,33.786594,-118.29866200000001
580,Torrance,CA,Los Angeles,866700,90053,33.786594,-118.29866200000001
581,Torrance,CA,Los Angeles,866700,90054,33.786594,-118.29866200000001
582,Torrance,CA,Los Angeles,866700,90055,33.786594,-118.29866200000001
583,Torrance,CA,Los Angeles,866700,90056,33.786594,-118.29866200000001
584,Torrance,CA,Los Angeles,866700,90057,33.786594,-118.29866200000001
585,Torrance,CA,Los Angeles,866700,90058,33.999433,-118.213255
586,Torrance,CA,Los Angeles,866700,90059,33.921065000000006,-118.244955
587,Torrance,CA,Los Angeles,866700,90060,33.786594,-118.29866200000001
588,Torrance,CA,Los Angeles,866700,90061,33.920965,-118.275356
589,Torrance,CA,Los Angeles,866700,90062,33.786594,-118.29866200000001
590,Torrance,CA,Los Angeles,866700,90063,33.786594,-118.29866200000001
591,Torrance,CA,Los Angeles,866700,90064,33.786594,-118.29866200000001
592,Torrance,CA,Los Angeles,866700,90065,33.786594,-118.29866200000001
593,Torrance,CA,Los Angeles,866700,90066,33.786594,-118.29866200000001
594,Torrance,CA,Los Angeles,866700,90067,33.786594,-118.29866200000001
595,Torrance,CA,Los Angeles,866700,90068,33.786594,-118.29866200000001
596,Torrance,CA,Los Angeles,866700,90069,33.786594,-118.29866200000001
597,Torrance,CA,Los Angeles,866700,90070,33.786594,-118.29866200000001
598,Torrance,CA,Los Angeles,866700,90071,33.786594,-118.29866200000001
599,Torrance,CA,Los Angeles,866700,90072,33.786594,-118.29866200000001
600,Torrance,CA,Los Angeles,866700,90073,33.786594,-118.29866200000001
601,Torrance,CA,Los Angeles,866700,90074,33.786594,-118.29866200000001
602,Torrance,CA,Los Angeles,866700,90075,33.786594,-118.29866200000001
603,Torrance,CA,Los Angeles,866700,90076,33.786594,-118.29866200000001
604,Torrance,CA,Los Angeles,866700,90077,33.786594,-118.29866200000001
605,Torrance,CA,Los Angeles,866700,90078,33.786594,-118.29866200000001
606,Torrance,CA,Los Angeles,866700,90079,33.786594,-118.29866200000001
607,Torrance,CA,Los Angeles,866700,90080,33.786594,-118.29866200000001
608,Torrance,CA,Los Angeles,866700,90081,33.786594,-118.29866200000001
609,Torrance,CA,Los Angeles,866700,90082,33.786594,-118.29866200000001
610,Torrance,CA,Los Angeles,866700,90083,33.786594,-118.29866200000001
611,Torrance,CA,Los Angeles,866700,90084,33.786594,-118.29866200000001
612,Torrance,CA,Los Angeles,866700,90086,33.786594,-118.29866200000001
613,Torrance,CA,Los Angeles,866700,90087,33.786594,-118.29866200000001
614,Torrance,CA,Los Angeles,866700,90088,33.786594,-118.29866200000001
615,Torrance,CA,Los Angeles,866700,90089,33.786594,-118.29866200000001
616,Torrance,CA,Los Angeles,866700,90091,33.786594,-118.29866200000001
617,Torrance,CA,Los Angeles,866700,90093,33.786594,-118.29866200000001
618,Torrance,CA,Los Angeles,866700,90094,33.786594,-118.29866200000001
619,Torrance,CA,Los Angeles,866700,90095,33.786594,-118.29866200000001
620,Torrance,CA,Los Angeles,866700,90096,33.786594,-118.29866200000001
621,Torrance,CA,Los Angeles,866700,90097,33.786594,-118.29866200000001
622,Torrance,CA,Los Angeles,866700,90099,33.786594,-118.29866200000001
623,Torrance,CA,Los Angeles,866700,90101,33.786594,-118.29866200000001
624,Torrance,CA,Los Angeles,866700,90102,33.786594,-118.29866200000001
625,Torrance,CA,Los Angeles,866700,90103,33.786594,-118.29866200000001
626,Torrance,CA,Los Angeles,866700,90174,33.786594,-118.29866200000001
627,Torrance,CA,Los Angeles,866700,90185,33.786594,-118.29866200000001
628,Torrance,CA,Los Angeles,866700,90201,33.976663,-118.168903
629,Torrance,CA,Los Angeles,866700,90202,33.786594,-118.29866200000001
630,Torrance,CA,Los Angeles,866700,90209,33.786594,-118.29866200000001
631,Torrance,CA,Los Angeles,866700,90210,33.786594,-118.29866200000001
632,Torrance,CA,Los Angeles,866700,90211,33.786594,-118.29866200000001
633,Torrance,CA,Los Angeles,866700,90212,33.786594,-118.29866200000001
634,Torrance,CA,Los Angeles,866700,90213,33.786594,-118.29866200000001
635,Torrance,CA,Los Angeles,866700,90220,33.874815000000005,-118.24020800000001
636,Torrance,CA,Los Angeles,866700,90221,33.879565,-118.21681000000001
637,Torrance,CA,Los Angeles,866700,90222,33.909915000000005,-118.235654
638,Torrance,CA,Los Angeles,866700,90223,33.786594,-118.29866200000001
639,Torrance,CA,Los Angeles,866700,90224,33.786594,-118.29866200000001
640,Torrance,CA,Los Angeles,866700,90230,33.786594,-118.29866200000001
641,Torrance,CA,Los Angeles,866700,90231,33.786594,-118.29866200000001
642,Torrance,CA,Los Angeles,866700,90232,33.786594,-118.29866200000001
643,Torrance,CA,Los Angeles,866700,90233,33.786594,-118.29866200000001
644,Torrance,CA,Los Angeles,866700,90239,33.786594,-118.29866200000001
645,Torrance,CA,Los Angeles,866700,90240,33.946363,-118.11946100000002
646,Torrance,CA,Los Angeles,866700,90241,33.939164,-118.125851
647,Torrance,CA,Los Angeles,866700,90242,33.922714,-118.139969
648,Torrance,CA,Los Angeles,866700,90245,33.786594,-118.29866200000001
649,Torrance,CA,Los Angeles,866700,90247,33.888315000000006,-118.29525600000001
650,Torrance,CA,Los Angeles,866700,90248,33.877165000000005,-118.269605
651,Torrance,CA,Los Angeles,866700,90249,33.858866,-118.29910600000001
652,Torrance,CA,Los Angeles,866700,90250,33.786594,-118.29866200000001
653,Torrance,CA,Los Angeles,866700,90251,33.786594,-118.29866200000001
654,Torrance,CA,Los Angeles,866700,90254,33.786594,-118.29866200000001
655,Torrance,CA,Los Angeles,866700,90255,33.977987,-118.21313700000002
656,Torrance,CA,Los Angeles,866700,90260,33.786594,-118.29866200000001
657,Torrance,CA,Los Angeles,866700,90261,33.786594,-118.29866200000001
658,Torrance,CA,Los Angeles,866700,90262,33.924538,-118.202954
659,Torrance,CA,Los Angeles,866700,90263,33.786594,-118.29866200000001
660,Torrance,CA,Los Angeles,866700,90264,33.786594,-118.29866200000001
661,Torrance,CA,Los Angeles,866700,90265,33.786594,-118.29866200000001
662,Torrance,CA,Los Angeles,866700,90266,33.786594,-118.29866200000001
663,Torrance,CA,Los Angeles,866700,90267,33.786594,-118.29866200000001
664,Torrance,CA,Los Angeles,866700,90270,33.988463,-118.187376
665,Torrance,CA,Los Angeles,866700,90272,33.786594,-118.29866200000001
666,Torrance,CA,Los Angeles,866700,90274,33.786594,-118.29866200000001
667,Torrance,CA,Los Angeles,866700,90275,33.786594,-118.29866200000001
668,Torrance,CA,Los Angeles,866700,90277,33.786594,-118.29866200000001
669,Torrance,CA,Los Angeles,866700,90278,33.987613,-118.179754
670,Torrance,CA,Los Angeles,866700,90280,33.937714,-118.193403
671,Torrance,CA,Los Angeles,866700,90290,33.786594,-118.29866200000001
672,Torrance,CA,Los Angeles,866700,90291,33.786594,-118.29866200000001
673,Torrance,CA,Los Angeles,866700,90292,33.786594,-118.29866200000001
674,Torrance,CA,Los Angeles,866700,90293,33.786594,-118.29866200000001
675,Torrance,CA,Los Angeles,866700,90294,33.786594,-118.29866200000001
676,Torrance,CA,Los Angeles,866700,90295,33.786594,-118.29866200000001
677,Torrance,CA,Los Angeles,866700,90296,33.786594,-118.29866200000001
678,Torrance,CA,Los Angeles,866700,90301,33.786594,-118.29866200000001
679,Torrance,CA,Los Angeles,866700,90302,33.786594,-118.29866200000001
680,Torrance,CA,Los Angeles,866700,90303,33.786594,-118.29866200000001
681,Torrance,CA,Los Angeles,866700,90304,33.786594,-118.29866200000001
682,Torrance,CA,Los Angeles,866700,90305,33.786594,-118.29866200000001
683,Torrance,CA,Los Angeles,866700,90306,33.786594,-118.29866200000001
684,Torrance,CA,Los Angeles,866700,90307,33.786594,-118.29866200000001
685,Torrance,CA,Los Angeles,866700,90308,33.786594,-118.29866200000001
686,Torrance,CA,Los Angeles,866700,90309,33.786594,-118.29866200000001
687,Torrance,CA,Los Angeles,866700,90310,33.786594,-118.29866200000001
688,Torrance,CA,Los Angeles,866700,90311,33.786594,-118.29866200000001
689,Torrance,CA,Los Angeles,866700,90312,33.786594,-118.29866200000001
690,Torrance,CA,Los Angeles,866700,90313,33.786594,-118.29866200000001
691,Torrance,CA,Los Angeles,866700,90397,33.786594,-118.29866200000001
692,Torrance,CA,Los Angeles,866700,90398,33.786594,-118.29866200000001
693,Torrance,CA,Los Angeles,866700,90401,33.786594,-118.29866200000001
694,Torrance,CA,Los Angeles,866700,90402,33.786594,-118.29866200000001
695,Torrance,CA,Los Angeles,866700,90403,33.786594,-118.29866200000001
696,Torrance,CA,Los Angeles,866700,90404,33.786594,-118.29866200000001
697,Torrance,CA,Los Angeles,866700,90405,33.786594,-118.29866200000001
698,Torrance,CA,Los Angeles,866700,90406,33.786594,-118.29866200000001
699,Torrance,CA,Los Angeles,866700,90407,33.786594,-118.29866200000001
700,Torrance,CA,Los Angeles,866700,90408,33.786594,-118.29866200000001
701,Torrance,CA,Los Angeles,866700,90409,33.786594,-118.29866200000001
702,Torrance,CA,Los Angeles,866700,90410,33.786594,-118.29866200000001
703,Torrance,CA,Los Angeles,866700,90411,33.786594,-118.29866200000001
704,Torrance,CA,Los Angeles,866700,90501,33.835665000000006,-118.30380500000001
705,Torrance,CA,Los Angeles,866700,90502,33.833816,-118.293405
706,Torrance,CA,Los Angeles,866700,90503,33.786594,-118.29866200000001
707,Torrance,CA,Los Angeles,866700,90504,33.786594,-118.29866200000001
708,Torrance,CA,Los Angeles,866700,90505,33.786594,-118.29866200000001
709,Torrance,CA,Los Angeles,866700,90506,33.786594,-118.29866200000001
710,Torrance,CA,Los Angeles,866700,90507,33.786594,-118.29866200000001
711,Torrance,CA,Los Angeles,866700,90508,33.786594,-118.29866200000001
712,Torrance,CA,Los Angeles,866700,90509,33.786594,-118.29866200000001
713,Torrance,CA,Los Angeles,866700,90510,33.786594,-118.29866200000001
714,Torrance,CA,Los Angeles,866700,90601,34.004311,-118.0441
715,Torrance,CA,Los Angeles,866700,90602,33.971839,-118.036578
716,Torrance,CA,Los Angeles,866700,90603,33.947371999999994,-117.995297
717,Torrance,CA,Los Angeles,866700,90604,33.932663,-118.00908500000001
718,Torrance,CA,Los Angeles,866700,90605,33.944312,-118.017424
719,Torrance,CA,Los Angeles,866700,90606,33.967162,-118.036999
720,Torrance,CA,Los Angeles,866700,90607,33.786594,-118.29866200000001
721,Torrance,CA,Los Angeles,866700,90608,33.786594,-118.29866200000001
722,Torrance,CA,Los Angeles,866700,90609,33.786594,-118.29866200000001
723,Torrance,CA,Los Angeles,866700,90610,33.786594,-118.29866200000001
724,Torrance,CA,Los Angeles,866700,90612,33.786594,-118.29866200000001
725,Torrance,CA,Los Angeles,866700,90637,33.786594,-118.29866200000001
726,Torrance,CA,Los Angeles,866700,90638,33.900863,-118.007297
727,Torrance,CA,Los Angeles,866700,90639,33.905813,-118.018247
728,Torrance,CA,Los Angeles,866700,90640,33.786594,-118.29866200000001
729,Torrance,CA,Los Angeles,866700,90650,33.906763,-118.076549
730,Torrance,CA,Los Angeles,866700,90651,33.786594,-118.29866200000001
731,Torrance,CA,Los Angeles,866700,90652,33.786594,-118.29866200000001
732,Torrance,CA,Los Angeles,866700,90659,33.786594,-118.29866200000001
733,Torrance,CA,Los Angeles,866700,90660,33.985812,-118.08878700000001
734,Torrance,CA,Los Angeles,866700,90661,33.786594,-118.29866200000001
735,Torrance,CA,Los Angeles,866700,90662,33.786594,-118.29866200000001
736,Torrance,CA,Los Angeles,866700,90665,33.786594,-118.29866200000001
737,Torrance,CA,Los Angeles,866700,90670,33.927063000000004,-118.063698
738,Torrance,CA,Los Angeles,866700,90671,33.786594,-118.29866200000001
739,Torrance,CA,Los Angeles,866700,90701,33.865395,-118.073148
740,Torrance,CA,Los Angeles,866700,90702,33.786594,-118.29866200000001
741,Torrance,CA,Los Angeles,866700,90703,33.866914,-118.068648
742,Torrance,CA,Los Angeles,866700,90704,33.786594,-118.29866200000001
